uuid,graphic_layer,node,path,point
1e9fb4ca-4c4b-43d5-85c9-85eeb238315b,Standard,61ee5ff6-eb38-4b27-a3f6-cb574d1f8b41,"{""type"":""LineString"",""coordinates"":[[12.8273,52.2895],[12.8273,52.2895]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.72881356,0.14754098],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
9f2a5f75-9c3c-4f6f-9000-3f2b983afd72,Standard,3a2f199c-2966-4b9a-939b-3a6c9924341c,"{""type"":""LineString"",""coordinates"":[[12.8273,52.2895],[12.8273,52.2895]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.62711864,0.36885246],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
9351e508-9479-428c-bf86-67de77dc2b37,Standard,c8b1fd67-2f03-4153-8ed3-284e7a721ec5,"{""type"":""LineString"",""coordinates"":[[7.4116482,51.4843281],[7.4116482,51.4843281]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.92090395,0.25409836],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
ed32fd63-b9cd-4bdc-9301-51c7e83cf88a,Standard,7d44fe44-8c85-4b61-9d5c-0c4304e47ba8,"{""type"":""LineString"",""coordinates"":[[12.8273,52.2895],[12.8273,52.2895]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.61581921,0.14754098],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
84387c6a-225a-44c5-be9c-bd19573fa19a,Standard,f6a31362-8b0d-4926-b0d0-10bb61db20df,"{""type"":""LineString"",""coordinates"":[[12.8273,52.2895],[12.8273,52.2895]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.83050847,0.36885246],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
b9dcea5f-f318-419f-a714-fd51caa60fe0,Standard,5d1cce49-e000-4a33-a0ea-f3685f8cc5a3,"{""type"":""LineString"",""coordinates"":[[7.4116482,51.4843281],[7.4116482,51.4843281]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.66101695,0.25409836],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
0720eaa7-85a2-48f0-a2dc-081c818d2ab3,Standard,d07dc1b0-e29a-452a-84c5-7df7b0bb3141,"{""type"":""LineString"",""coordinates"":[[12.8273,52.2895],[12.8273,52.2895]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.80225989,0.67213115],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
e814d3d2-57e4-48f3-86f2-17fddf0c091d,Standard,c1c3b5c2-c79e-4368-a8ae-28fd0f4e357a,"{""type"":""LineString"",""coordinates"":[[0.00564972,0.07377049],[0.03954802,0.07377049]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[7.4116482,51.4843281],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
eed131cc-2b83-48b9-a185-4155c09ea4e1,Standard,5862f526-783a-4218-a463-3cbf5de8dade,"{""type"":""LineString"",""coordinates"":[[7.4116482,51.4843281],[7.4116482,51.4843281]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.72316384,0.77868852],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
d83e93ac-d76b-48ce-b1c2-511a116595ab,Standard,366a70fb-8d7f-4201-9eca-0fcbc839239d,"{""type"":""LineString"",""coordinates"":[[12.8273,52.2895],[12.8273,52.2895]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.88700565,0.25409836],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
022c03de-6b04-4fa8-b0bd-4a78f92a65aa,Standard,e3a40690-d085-4796-9fcb-48d776e58594,"{""type"":""LineString"",""coordinates"":[[12.8273,52.2895],[12.8273,52.2895]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.89830508,0.04918033],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
f7e1e922-52d3-469f-98c6-5353a5d74641,Standard,e4c8b492-965c-4b5a-8d14-e8ff2c027ce9,"{""type"":""LineString"",""coordinates"":[[7.4116482,51.4843281],[7.4116482,51.4843281]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.20338983,0.24590164],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
8119e1cc-7122-4551-8cac-6724df1d786c,Standard,de5ee252-ebb6-42b0-875c-77ae557ffbf6,"{""type"":""LineString"",""coordinates"":[[7.4116482,51.4843281],[7.4116482,51.4843281]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.90960452,0.04918033],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
11f61a48-2d5c-4916-8180-def8544d16c6,Standard,c5f7ffbc-2e23-46d4-9e0c-356008e5ff56,"{""type"":""LineString"",""coordinates"":[[12.8273,52.2895],[12.8273,52.2895]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.74011299,0.44262295],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
30526653-5558-4ad9-b2d4-826aca8af99d,Standard,0f3ba59d-a9ce-4669-aa12-bebec42238b7,"{""type"":""LineString"",""coordinates"":[[7.4116482,51.4843281],[7.4116482,51.4843281]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.77966102,0.67213115],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
a17793fb-5615-4b2f-94f3-74d11ec8933c,Standard,97ae0aa4-bf05-4b88-8020-83cbda415d22,"{""type"":""LineString"",""coordinates"":[[7.4116482,51.4843281],[7.4116482,51.4843281]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.70621469,0.14754098],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
b4cc5801-2bf1-4448-be4d-05778e033eaa,Standard,95ced3b5-69fd-4171-9c34-f18802064e22,"{""type"":""LineString"",""coordinates"":[[7.4116482,51.4843281],[7.4116482,51.4843281]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.83050847,0.04918033],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
d684e588-01fe-4b87-adea-a193f9584846,Standard,c5457e35-ad81-4427-9d3a-99e4c44ccae8,"{""type"":""LineString"",""coordinates"":[[7.4116482,51.4843281],[7.4116482,51.4843281]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.78531073,0.25409836],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
c67ff8a5-d296-47db-970a-4f6b2ab7c77a,Standard,d53ff076-dadd-44f8-85d4-68f48991f7d0,"{""type"":""LineString"",""coordinates"":[[7.4116482,51.4843281],[7.4116482,51.4843281]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.14689266,0.1557377],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
da7db7bf-0857-4f45-8abd-426f62aed003,Standard,b22c9299-5fb4-46a7-b566-fc17e0d51d60,"{""type"":""LineString"",""coordinates"":[[0.00564972,0.04098361],[0.03954802,0.04098361]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[7.4116482,51.4843281],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
5a1daa68-a04c-4b27-b2a2-62a53da0b9ff,Standard,926d6113-933f-49e3-9529-a3035acdc9b2,"{""type"":""LineString"",""coordinates"":[[12.8273,52.2895],[12.8273,52.2895]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.31073446,0.75409836],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
5b899ffc-48b1-4ffd-bb7c-dfe2d727bbb0,Standard,ee384ace-040e-4f21-8a8a-d702ab51af55,"{""type"":""LineString"",""coordinates"":[[0.20338983,0.07377049],[0.23728814,0.07377049]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[7.4116482,51.4843281],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
b392f548-3eb5-4d17-a320-fda6305fff89,Standard,67c1746c-3af8-403f-983e-1c7c047383df,"{""type"":""LineString"",""coordinates"":[[7.4116482,51.4843281],[7.4116482,51.4843281]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.85875706,0.89344262],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
85ed704e-123f-410d-b2f7-8201f93870ea,Standard,3f63be7c-7f1a-4e7e-87ee-90ada222f64a,"{""type"":""LineString"",""coordinates"":[[7.4116482,51.4843281],[7.4116482,51.4843281]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.96610169,0.04918033],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
56271174-1da2-4402-9026-82e3111186a0,Standard,b7baa286-cbe2-4143-a08f-4e025af47529,"{""type"":""LineString"",""coordinates"":[[7.4116482,51.4843281],[7.4116482,51.4843281]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.78531073,0.36885246],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
09be2147-da4d-4f8c-ae3b-c241653d1fce,Standard,eb21d716-1b54-4dba-bdc2-d1f6752aef85,"{""type"":""LineString"",""coordinates"":[[7.4116482,51.4843281],[7.4116482,51.4843281]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.88700565,0.36885246],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
85393fb1-b60f-48ab-b0d5-56002cc2ebe2,Standard,550ebca7-1455-44eb-9431-ffbf08e58bd4,"{""type"":""LineString"",""coordinates"":[[12.8273,52.2895],[12.8273,52.2895]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.14689266,0.06557377],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
0bab2fbe-f6c5-4f9f-bc3c-683683374b11,Standard,17f7a477-d9c7-4f58-8ba0-1a2694dcc874,"{""type"":""LineString"",""coordinates"":[[7.4116482,51.4843281],[7.4116482,51.4843281]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.76271186,0.44262295],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
3f9c9aa0-0dbc-48d3-9cd3-b38b429227c0,Standard,c317a6cd-428b-4c36-8233-91d0c4e2717a,"{""type"":""LineString"",""coordinates"":[[7.4116482,51.4843281],[7.4116482,51.4843281]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.67231638,0.36885246],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
68d4c4d0-246e-4cfb-95f7-f3b2aef8788f,Standard,3da4fd3d-ac5e-409d-91fa-36516673cf57,"{""type"":""LineString"",""coordinates"":[[0.96045198,0.91803279],[0.99435028,0.91803279]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[7.4116482,51.4843281],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
6717f8a4-7670-42cd-bc5e-cdc86cba04ca,Standard,e80aa2db-f32c-410d-96a1-a32e03222568,"{""type"":""LineString"",""coordinates"":[[7.4116482,51.4843281],[7.4116482,51.4843281]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.7740113,0.25409836],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
416dd5b1-8b68-435b-88da-8ff638754355,Standard,36dccefc-f04c-493f-bb88-11343583bf9f,"{""type"":""LineString"",""coordinates"":[[7.4116482,51.4843281],[7.4116482,51.4843281]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.25423729,0.06557377],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
9be737eb-c6f9-4b03-8dab-55e43dc6ecc6,Standard,a7ebd30b-b843-405f-9fae-ca6b489601f9,"{""type"":""LineString"",""coordinates"":[[7.4116482,51.4843281],[7.4116482,51.4843281]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.92090395,0.36885246],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
7016009b-c704-4bdc-a331-19bc6ac99ae2,Standard,0ebf0088-f596-4cd1-9ae0-5da02dc40335,"{""type"":""LineString"",""coordinates"":[[12.8273,52.2895],[12.8273,52.2895]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.74576271,0.67213115],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
9ed48993-1a92-453a-ba31-11eb00021025,Standard,14a8dc4c-0906-402f-b073-6d6d4725d0cb,"{""type"":""LineString"",""coordinates"":[[0.07909605,0.0],[0.11299435,0.0]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[7.4116482,51.4843281],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
5b351429-1d9d-470f-b303-b2559b5882a4,Standard,9baae5ff-40e3-48cb-9ddf-de6d1c133e13,"{""type"":""LineString"",""coordinates"":[[7.4116482,51.4843281],[7.4116482,51.4843281]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.83615819,0.96721311],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
de8ce40b-ba0d-4def-810c-bf2f5dfd2cec,Standard,4258f215-5b22-446f-a260-e8cdaa7c95d1,"{""type"":""LineString"",""coordinates"":[[7.4116482,51.4843281],[7.4116482,51.4843281]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.85310734,0.14754098],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
4eff33f2-6d61-4d4e-a086-5d7ef49ce257,Standard,4632291f-80d7-4e4a-9dc9-5c0fd0c56312,"{""type"":""LineString"",""coordinates"":[[12.8273,52.2895],[12.8273,52.2895]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.85875706,0.67213115],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
7abdcec1-e147-4877-be06-6c56fd043509,Standard,1cb45ba0-d2c2-45a6-9bb2-5f374e30a6e9,"{""type"":""LineString"",""coordinates"":[[7.4116482,51.4843281],[7.4116482,51.4843281]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.93220339,0.04918033],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
e7ce727f-dc6c-4c81-ab20-ef6d5b0c247c,Standard,fd534474-cd65-47aa-8005-dc50d17d6920,"{""type"":""LineString"",""coordinates"":[[7.4116482,51.4843281],[7.4116482,51.4843281]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.20338983,0.66393443],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
fe6926e8-d1bc-491c-8651-2eb0d9751ffa,Standard,8f422111-67d7-42f0-9f80-fbd0ec64c4fc,"{""type"":""LineString"",""coordinates"":[[12.8273,52.2895],[12.8273,52.2895]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.94350282,0.25409836],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
821614b3-c5ea-41b3-87a6-6090c26d97ff,Standard,3bc8235b-03b5-489b-81a2-58d520fbe28e,"{""type"":""LineString"",""coordinates"":[[7.4116482,51.4843281],[7.4116482,51.4843281]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.31073446,0.57377049],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
86550a99-c324-413d-aa27-2ebf243249e9,Standard,d5489e1b-0e7e-4ca9-a362-09c23576a622,"{""type"":""LineString"",""coordinates"":[[7.4116482,51.4843281],[7.4116482,51.4843281]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.84745763,0.89344262],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
51422821-5966-4151-92c6-cc6150951f81,Standard,85ec9277-c5fd-4e5b-8a34-9627d9599ad7,"{""type"":""LineString"",""coordinates"":[[12.8273,52.2895],[12.8273,52.2895]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.76836158,0.67213115],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
e0e8f17d-95ad-4f26-afaf-e6cff0b2c1c0,Standard,0b2a3b46-5e43-4879-973e-d8fb96429d8a,"{""type"":""LineString"",""coordinates"":[[7.4116482,51.4843281],[7.4116482,51.4843281]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.94915254,0.67213115],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
fcfe053f-d8ce-407e-99d5-b0b480a3abb1,Standard,5545d21b-bdc8-495f-bd28-d22ffcc0fafc,"{""type"":""LineString"",""coordinates"":[[7.4116482,51.4843281],[7.4116482,51.4843281]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.68361582,0.25409836],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
ecd0e92a-9446-48ab-b6e2-43942575db1b,Standard,55caf2ec-a21b-4afd-8830-1e4009cce396,"{""type"":""LineString"",""coordinates"":[[12.8273,52.2895],[12.8273,52.2895]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.66666667,0.67213115],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
ec4d8aea-3ea4-4365-8703-2628cfd42fa6,Standard,b425b28e-48a8-4ec4-a15a-387fcfb79895,"{""type"":""LineString"",""coordinates"":[[12.8273,52.2895],[12.8273,52.2895]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.7740113,0.44262295],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
a53441bb-a915-45e2-a9af-73517ddaf34a,Standard,8b3e3802-5213-46d0-a498-15eb6e5852b5,"{""type"":""LineString"",""coordinates"":[[7.4116482,51.4843281],[7.4116482,51.4843281]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.82485876,0.57377049],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
89d08dbb-d2f4-4248-a846-7e13aa1926e6,Standard,e4502c52-b4d7-4082-a583-b5688d8244e0,"{""type"":""LineString"",""coordinates"":[[0.14124294,0.14754098],[0.17514124,0.14754098]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[7.4116482,51.4843281],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
bb0d1bf5-f2bb-41f7-b7b4-7e5d83219315,Standard,7546df1d-8a62-4650-bf2e-d1e441b38d70,"{""type"":""LineString"",""coordinates"":[[0.00564972,0.0],[0.03954802,0.0]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[7.4116482,51.4843281],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
68480188-a299-4ad7-8451-54dd092ffdc9,Standard,df97c0d1-379b-417a-a473-8e7fe37da99d,"{""type"":""LineString"",""coordinates"":[[0.07909605,0.04098361],[0.11299435,0.04098361]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[7.4116482,51.4843281],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
69b740cc-a143-4e1b-bfa6-22f8baa163d1,Standard,b608d71e-3ede-4156-a015-3f6e1d22242a,"{""type"":""LineString"",""coordinates"":[[7.4116482,51.4843281],[7.4116482,51.4843281]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.80225989,0.57377049],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
32c5b241-ac2b-42b9-89e8-fd747a64ecd3,Standard,f717b05b-f4e7-43d9-af9e-638e2badee5a,"{""type"":""LineString"",""coordinates"":[[7.4116482,51.4843281],[7.4116482,51.4843281]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.85310734,0.36885246],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
ea770fbd-21e1-4e8e-a06b-52e94884d41f,Standard,14ae9865-cb9b-4518-9f2a-c0fda3455a42,"{""type"":""LineString"",""coordinates"":[[12.8273,52.2895],[12.8273,52.2895]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.68361582,0.36885246],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
5cb93639-bc3a-4e87-bd02-1d8e16680219,Standard,e05c68b1-11cd-43fd-a4b2-31e4db380c78,"{""type"":""LineString"",""coordinates"":[[7.4116482,51.4843281],[7.4116482,51.4843281]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.25423729,0.1557377],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
6e31f8dd-5039-4c80-ba78-868496f99427,Standard,8f80e777-ccbd-4630-b10e-238e824113fd,"{""type"":""LineString"",""coordinates"":[[7.4116482,51.4843281],[7.4116482,51.4843281]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.75706215,0.96721311],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
b5045ec8-3bea-4959-be7c-2f96bbf89894,Standard,2287c2a8-c2d0-4c63-80b5-6b66a1288df8,"{""type"":""LineString"",""coordinates"":[[12.8273,52.2895],[12.8273,52.2895]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.62146893,0.89344262],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
04318b5b-af7a-4883-a671-bf72584d647c,Standard,3e4cce4a-6e85-4ec2-b3ea-08673a0ada15,"{""type"":""LineString"",""coordinates"":[[7.4116482,51.4843281],[7.4116482,51.4843281]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.71751412,0.44262295],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
4a68e00f-3517-47be-85a3-7250bdc7d17a,Standard,22e58399-428f-4633-9ee4-e5fa0db68d6d,"{""type"":""LineString"",""coordinates"":[[12.8273,52.2895],[12.8273,52.2895]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.96045198,0.67213115],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
bfa159f5-ab6b-4277-ab81-30ac92ec893f,Standard,34cd8ee0-e607-4c47-89a7-121c3e32768a,"{""type"":""LineString"",""coordinates"":[[0.05084746,0.18032787],[0.08474576,0.18032787]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[7.4116482,51.4843281],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
d2a008e3-e3b2-485f-8ea0-2878fe6729f1,Standard,922a6375-b97c-412e-a6c9-b0ea55a23f76,"{""type"":""LineString"",""coordinates"":[[7.4116482,51.4843281],[7.4116482,51.4843281]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.76271186,0.14754098],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
b8a69ed7-b65a-40c9-84e6-37fb01f064fe,Standard,616da4e5-e837-44ec-bbbc-0cd12b5da8f7,"{""type"":""LineString"",""coordinates"":[[12.8273,52.2895],[12.8273,52.2895]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.72316384,0.67213115],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
e49578f8-f571-481a-b229-1bdb3d6cbf18,Standard,177a20fe-83b1-46df-94a3-4faa54348d10,"{""type"":""LineString"",""coordinates"":[[7.4116482,51.4843281],[7.4116482,51.4843281]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.72881356,0.25409836],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
5f72658c-b370-4424-b2b1-61c5368a6b9a,Standard,011e3794-3341-4376-839c-3f5a452e15ab,"{""type"":""LineString"",""coordinates"":[[7.4116482,51.4843281],[7.4116482,51.4843281]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.68926554,0.77868852],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
03e41436-72f8-4b2e-9340-52ba4d8e094b,Standard,f8dd541b-4a4d-417e-89ff-a9650ee3aac2,"{""type"":""LineString"",""coordinates"":[[12.8273,52.2895],[12.8273,52.2895]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.81355932,0.57377049],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
4aaa58c6-e6b1-4cf2-81a6-aa6fa312bab1,Standard,4f78fe6d-3cb2-4d99-8c67-4f14cb626813,"{""type"":""LineString"",""coordinates"":[[7.4116482,51.4843281],[7.4116482,51.4843281]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","{""type"":""Point"",""coordinates"":[0.76271186,0.36885246],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:0""}}}"
