uuid,p,time
26a7eecf-4f73-488a-8bf7-aadd7c6c4131,-5.6229621,2016-08-09T13:00Z[UTC]
c7366b5e-f39e-498d-acde-ad1a9d2f7b66,-5.3884377,2016-08-09T13:15Z[UTC]
5cf69806-dc39-4ab2-be30-4a2b52600864,-5.1539133,2016-08-09T13:30Z[UTC]
1ef5d9cd-a41c-4d80-940d-43b5e8467d7e,-4.9193889,2016-08-09T13:45Z[UTC]
cce9e47d-2396-46e9-bca4-80e6dbad8e47,-4.68486939,2016-08-09T14:00Z[UTC]
1091356e-fc12-4336-83ee-924939aef3c7,-5.1455025,2016-08-09T14:15Z[UTC]
159c2e36-9260-4f1a-8a78-dfc34115e400,-5.6060916,2016-08-09T14:30Z[UTC]
7b27622d-9579-4d82-b5d0-1680c8b9b3e2,-6.0666807,2016-08-09T14:45Z[UTC]
db8b2d3d-ee6f-483a-99a8-4addb1133a2d,-6.5273187,2016-08-09T15:00Z[UTC]
7912a9bc-e932-47ec-9587-0c364cf59c86,-8.0080596,2016-08-09T15:15Z[UTC]
c1988f45-a9eb-4055-9e82-47277f3e6f2d,-9.4887516,2016-08-09T15:30Z[UTC]
c073bdc4-4427-4857-8b09-392328a8b343,-10.9694925,2016-08-09T15:45Z[UTC]
d2803c8f-c4b6-436a-a454-f3c75cbb6893,-12.4502334,2016-08-09T16:00Z[UTC]
8570d709-6f7d-4aab-870a-6de3bd818cf2,-11.3455335,2016-08-09T16:15Z[UTC]
cb47388a-3638-42ee-bacd-7f013bc952ae,-10.2408825,2016-08-09T16:30Z[UTC]
bc094a4f-4426-44db-b57c-8d50e1331f07,-9.1361826,2016-08-09T16:45Z[UTC]
6c1229eb-6c73-4316-8782-9d82200eaadd,-8.0315316,2016-08-09T17:00Z[UTC]
b1db2b36-77b3-4c82-ae2a-c3f5d825b3f4,-7.7015544,2016-08-09T17:15Z[UTC]
a969ecbb-9d9c-42a7-ac7f-955446a451c9,-7.3716261,2016-08-09T17:30Z[UTC]
b2b59eb3-4f8b-44dc-bb48-3b3611050071,-7.0416489,2016-08-09T17:45Z[UTC]
a469f14c-0b5b-4172-ae40-3f15da4351af,-6.7117206,2016-08-09T18:00Z[UTC]
de0e137f-59d1-4e8e-90f8-90f8a43196ff,-5.033766,2016-08-09T18:15Z[UTC]
9eb0bc86-f929-43e5-8de2-3a037e5bcc4b,-3.35585541,2016-08-09T18:30Z[UTC]
07662be1-a973-4a5c-956a-186cba500261,-1.67793015,2016-08-09T18:45Z[UTC]
fc548bc0-c08e-4e07-bb49-87e044773009,0.0,2016-08-09T19:00Z[UTC]
3ee8ed4a-781e-440d-9443-5de812fe9a89,0.0,2016-08-09T19:15Z[UTC]
1beaf9d9-43fd-4ca4-8497-be2d6e4247ef,0.0,2016-08-09T19:30Z[UTC]
f065b70e-ca36-4db8-978c-7dacce6c0f3c,0.0,2016-08-09T19:45Z[UTC]
32c6745a-0023-4fa9-ae4b-bc0ef407d393,0.0,2016-08-09T20:00Z[UTC]
c904e263-e632-4484-aac8-7598e0f91de3,0.0,2016-08-09T20:15Z[UTC]
3e1bff58-b8b3-4463-a0b4-66a0c66c8c63,0.0,2016-08-09T20:30Z[UTC]
1cacb40c-8627-479c-bfce-c3bb9fbf7ae4,0.0,2016-08-09T20:45Z[UTC]
85d832d8-60b0-4d21-8c07-0547b9625dbe,0.0,2016-08-09T21:00Z[UTC]
aefb1317-9e38-45ad-b1ff-f99d1c350920,0.0,2016-08-09T21:15Z[UTC]
28cec7cb-05a7-4def-88b8-8c5f297d0fbf,0.0,2016-08-09T21:30Z[UTC]
60a65091-e245-4b69-8b80-a088a1178674,0.0,2016-08-09T21:45Z[UTC]
40538779-2c3b-414e-802d-ce1ac947cf68,0.0,2016-08-09T22:00Z[UTC]
a4588c5f-ed2c-4a29-8657-a92878cd254c,0.0,2016-08-09T22:15Z[UTC]
436323f9-8757-4959-8b43-3dc78698e0fb,0.0,2016-08-09T22:30Z[UTC]
4696a085-88c0-4a54-9100-79070712ef97,0.0,2016-08-09T22:45Z[UTC]
014c41ea-b60e-4f74-8128-0bc9bd4917e9,0.0,2016-08-09T23:00Z[UTC]
bc9c9ae3-17bf-40ab-ab9f-804aab0a1229,0.0,2016-08-09T23:15Z[UTC]
9a23fd22-a8b1-42b4-a017-5bd6f928aa38,0.0,2016-08-09T23:30Z[UTC]
6df360b5-e307-49ca-bf85-e139b557af6a,0.0,2016-08-09T23:45Z[UTC]
f3bb74de-b38d-426e-9513-cc6861c13880,0.0,2016-08-10T00:00Z[UTC]
57971ce5-d95a-47b7-9a82-7b42ca35b891,0.0,2016-08-10T00:15Z[UTC]
9607132a-7a52-4eb1-ac23-06614aa719bd,0.0,2016-08-10T00:30Z[UTC]
d756f5f6-6163-4de5-8777-04f31ff78392,0.0,2016-08-10T00:45Z[UTC]
ec2aa82d-a42e-47d4-a819-5a0fa470c204,0.0,2016-08-10T01:00Z[UTC]
493ea98c-f341-4350-842f-24b246bba9d4,0.0,2016-08-10T01:15Z[UTC]
1757dd0b-b616-4157-bd42-86c611f40f7c,0.0,2016-08-10T01:30Z[UTC]
48c60eb5-1da6-4a2e-bb6b-9bb9eee89322,0.0,2016-08-10T01:45Z[UTC]
d86d285e-d727-4a69-986d-58631d0a1c96,0.0,2016-08-10T02:00Z[UTC]
af06cf88-0da3-4359-87ca-e00fa028bde4,0.0,2016-08-10T02:15Z[UTC]
84ea750c-3ede-49d6-a4ac-22a1c78daaa5,0.0,2016-08-10T02:30Z[UTC]
3fd2e1bb-f425-41a3-b8e3-5c62dc21cfdd,0.0,2016-08-10T02:45Z[UTC]
38f43d20-1a26-4319-8c14-3e832baa64fa,0.0,2016-08-10T03:00Z[UTC]
3cf8c60c-cfbb-4da5-a1bc-b9b23bb1834c,0.0,2016-08-10T03:15Z[UTC]
751933c4-06dc-4c9c-a1a1-c751753e66e3,0.0,2016-08-10T03:30Z[UTC]
24d5b8af-df93-42b4-96f3-843e73cd5c85,0.0,2016-08-10T03:45Z[UTC]
975b2c3a-674e-4c33-929d-02f9920857d8,0.0,2016-08-10T04:00Z[UTC]
b2299a2a-7269-4d12-97af-727d4f4d31a5,0.0,2016-08-10T04:15Z[UTC]
76e47f36-419b-4851-b78d-c0a617f88992,0.0,2016-08-10T04:30Z[UTC]
5fbd5799-06d1-458d-837d-47ad0a6170c2,0.0,2016-08-10T04:45Z[UTC]
be0ee8ec-a885-4278-a148-ff30a91d95e8,0.0,2016-08-10T05:00Z[UTC]
a3d09f14-d59c-4c0c-8917-18e1d14ec8f2,0.0,2016-08-10T05:15Z[UTC]
dc6b8a56-d5a2-46aa-b7b5-e4be7e85398e,0.0,2016-08-10T05:30Z[UTC]
9a389682-0f65-4f4d-b4a0-5b1c0435415f,0.0,2016-08-10T05:45Z[UTC]
55e50f54-a972-449b-a18e-8608042b688d,0.0,2016-08-10T06:00Z[UTC]
bdc5763f-c43f-4ba5-b74e-0db815cff58c,0.0,2016-08-10T06:15Z[UTC]
a9cddf22-9298-4104-99c9-01e9f26cbcdc,0.0,2016-08-10T06:30Z[UTC]
447565d2-1bfa-487e-88ed-9c0c7ff22745,0.0,2016-08-10T06:45Z[UTC]
a3dfbcab-5c28-4f81-bfbf-1049dc7a3381,0.0,2016-08-10T07:00Z[UTC]
22b31389-c717-4f7b-93e8-0065480c8a15,0.0,2016-08-10T07:15Z[UTC]
46d76339-b2f0-427d-a2e7-6c6fcb96d597,0.0,2016-08-10T07:30Z[UTC]
385a4b2a-a7c0-4a45-b8a7-bc0b3c1b2e5c,0.0,2016-08-10T07:45Z[UTC]
08700e0d-57f5-479d-a953-d5f7154b4086,0.0,2016-08-10T08:00Z[UTC]
489e9178-1eed-4aa6-b9e8-0dfafe7e5dec,-1.32914601,2016-08-10T08:15Z[UTC]
300290d1-94e9-4b51-8d72-bad3cf3959e9,-2.65829202,2016-08-10T08:30Z[UTC]
96dc7a61-2ee3-41b0-aeff-283da2896240,-3.98743803,2016-08-10T08:45Z[UTC]
a929092f-a3ad-4315-9e3d-1d643202ab20,-5.3166036,2016-08-10T09:00Z[UTC]
d290df35-5d25-4166-b042-81e1bed15f3c,-7.044534,2016-08-10T09:15Z[UTC]
e5293a00-eb76-424b-bb05-16ac96f9a420,-8.7724644,2016-08-10T09:30Z[UTC]
5d08f10a-85a3-463a-b2a0-dd688065fd27,-10.5003948,2016-08-10T09:45Z[UTC]
02820d3a-7161-4c65-a777-a72db28bd77f,-12.2283741,2016-08-10T10:00Z[UTC]
f5f3779f-398e-4ce0-85f6-e2f0241aa45e,-12.3132645,2016-08-10T10:15Z[UTC]
4a929c37-25b7-48b8-aa0d-77fc21dae86f,-12.3982038,2016-08-10T10:30Z[UTC]
1d77e601-ffc9-4725-9861-9d953f600830,-12.4830942,2016-08-10T10:45Z[UTC]
8b2ebf5f-ab3e-419f-aab4-0b2f1a5b288c,-12.5680335,2016-08-10T11:00Z[UTC]
7547950e-e34d-4e34-916f-7367e165f35d,-12.395661,2016-08-10T11:15Z[UTC]
dd448569-71e4-483c-8446-0c15a4e243dd,-12.2232396,2016-08-10T11:30Z[UTC]
bc0a7b27-0bf7-4c7a-b1ad-1a6fccd29042,-12.0508671,2016-08-10T11:45Z[UTC]
d23dc8cf-ba49-4c13-a658-5257363d9cd1,-11.8784457,2016-08-10T12:00Z[UTC]
6415231f-c66c-41dd-adc1-62ebc92a0f6f,-9.7275303,2016-08-10T12:15Z[UTC]
6a0f85e1-c236-4247-b082-bcb94e7e3f1a,-7.5766149,2016-08-10T12:30Z[UTC]
3ffac23e-bb04-4a76-a834-44cdacfecb55,-5.4257484,2016-08-10T12:45Z[UTC]
6f54d43e-19f4-454f-8814-6ce2a54c7c72,-3.27482322,2016-08-10T13:00Z[UTC]
d2154076-788d-42fe-bbd8-cc0c6ed263ff,-3.40686789,2016-08-10T13:15Z[UTC]
25abae7c-61ed-4c5e-92b5-7f5fcf7fe689,-3.53891256,2016-08-10T13:30Z[UTC]
618a663d-1404-4d3b-a610-5b860caf5fae,-3.67095234,2016-08-10T13:45Z[UTC]
4ffbf107-04cd-4d02-b49c-f1ddf26ea9de,-3.80299701,2016-08-10T14:00Z[UTC]
e14a734a-af5d-40bf-a685-9532e8d07e07,-4.18635834,2016-08-10T14:15Z[UTC]
164b4071-fbbe-49ef-b37e-7aa7bebd2c56,-4.56971967,2016-08-10T14:30Z[UTC]
b059a4c2-b584-41ba-a91f-9f3949bfb023,-4.953081,2016-08-10T14:45Z[UTC]
bfe89d19-17ae-49ca-bee2-d83b7656ba96,-5.336457,2016-08-10T15:00Z[UTC]
839af926-3d40-41d5-9937-a56c61e5a880,-7.4348049,2016-08-10T15:15Z[UTC]
c84f8c86-b787-4c77-880b-e83b599a7775,-9.5332017,2016-08-10T15:30Z[UTC]
7416bc32-d862-49ad-9afb-f8455c89a782,-11.6315496,2016-08-10T15:45Z[UTC]
37374bfb-7f0b-4b9f-b6d6-c2b52e55a5c8,-13.7299464,2016-08-10T16:00Z[UTC]
e6f85355-a447-455c-bc28-1054d0387c9b,-12.286614,2016-08-10T16:15Z[UTC]
d559813a-f352-4a62-a502-d7810e41f97a,-10.8433305,2016-08-10T16:30Z[UTC]
c801a927-7098-405a-8365-4b7016ac9c80,-9.3999981,2016-08-10T16:45Z[UTC]
a1c38bde-a64d-4164-ba37-842fc97f8c42,-7.9567146,2016-08-10T17:00Z[UTC]
7bbb7e4d-3264-4247-88a1-9bb2d687fdec,-7.6300137,2016-08-10T17:15Z[UTC]
7c72baee-174e-4cd5-9e52-42aafe6cc1e8,-7.3033128,2016-08-10T17:30Z[UTC]
9af10c47-587a-44ca-bdd9-bd086f84e15b,-6.9766119,2016-08-10T17:45Z[UTC]
192b58f8-9f3f-4434-a9e7-8c2f31770ef0,-6.649911,2016-08-10T18:00Z[UTC]
7731d455-40af-4124-973b-2202c2b782a6,-4.9874088,2016-08-10T18:15Z[UTC]
7b70f9ff-a6fa-4401-9c30-7336a14cc5ab,-3.32495061,2016-08-10T18:30Z[UTC]
339e4900-182a-40d3-86e5-7989ad4571a8,-1.66247775,2016-08-10T18:45Z[UTC]
3680f07b-78b2-4103-b1da-ef02e6e85f6d,0.0,2016-08-10T19:00Z[UTC]
0d01e80d-8d00-4dc2-a87c-31f152283295,0.0,2016-08-10T19:15Z[UTC]
4fe0b2a1-4e86-48ca-ba3c-ba033ab9d38b,0.0,2016-08-10T19:30Z[UTC]
f16a9012-4b30-4bf1-a1d2-a0f69cc6d54c,0.0,2016-08-10T19:45Z[UTC]
c2cf5d90-4b93-4763-96cc-a8f27a03a313,0.0,2016-08-10T20:00Z[UTC]
5dc17150-21cc-4905-af0d-bdc1822fad93,0.0,2016-08-10T20:15Z[UTC]
642352e0-2fbe-4eb3-a925-9d3735a07ad3,0.0,2016-08-10T20:30Z[UTC]
6ebad254-bb1b-4ca0-a552-3b1fe03f8591,0.0,2016-08-10T20:45Z[UTC]
eb3f7a42-eb75-4729-b953-e5f7d09842ce,0.0,2016-08-10T21:00Z[UTC]
7192bd2f-eafc-4dec-9733-b1b0fd89efe7,0.0,2016-08-10T21:15Z[UTC]
4794d912-3ae3-4694-8604-886c9eee08e4,0.0,2016-08-10T21:30Z[UTC]
cd75144e-0866-40c7-938b-7fbc8fe0b2ec,0.0,2016-08-10T21:45Z[UTC]
ff06bd25-e775-47e4-96d4-b57baff796fd,0.0,2016-08-10T22:00Z[UTC]
134b9597-673c-48f9-b8c9-ff6add59322d,0.0,2016-08-10T22:15Z[UTC]
3698b440-f552-4de7-a2b4-6c684db5ccf5,0.0,2016-08-10T22:30Z[UTC]
7e773c09-0459-48d9-9965-921b6b7caa87,0.0,2016-08-10T22:45Z[UTC]
c79cfd8a-3003-4309-a3b0-a039a2c79676,0.0,2016-08-10T23:00Z[UTC]
d8c17121-b34d-4766-aeb3-874ce0601c0b,0.0,2016-08-10T23:15Z[UTC]
ec98d817-56b0-4cad-ac6c-be29ef84b459,0.0,2016-08-10T23:30Z[UTC]
f4e235e4-e087-4aad-ba13-d62dbd2911b9,0.0,2016-08-10T23:45Z[UTC]
20c12c3d-605b-4027-af82-cd64a70a7dc7,0.0,2016-08-11T00:00Z[UTC]
be197af0-6fcb-4139-bed6-f65b1a5579db,0.0,2016-08-11T00:15Z[UTC]
9f27d371-a1e3-4da6-9f0a-72f49de73242,0.0,2016-08-11T00:30Z[UTC]
31e2bedb-17cc-4a37-87e5-7bde366329b8,0.0,2016-08-11T00:45Z[UTC]
f3474f9b-dfbb-4f41-94fe-31e81b79b847,0.0,2016-08-11T01:00Z[UTC]
b5f9cf98-e432-4f7a-9427-afc58f9b439a,0.0,2016-08-11T01:15Z[UTC]
e85f3aae-ef82-445d-bdb2-251deebd1bdc,0.0,2016-08-11T01:30Z[UTC]
3cfa7fea-2713-434c-a76f-f55e8ad7f2a3,0.0,2016-08-11T01:45Z[UTC]
ad1c1428-847a-425b-9b0c-2b241ea05ab9,0.0,2016-08-11T02:00Z[UTC]
558e7d78-d1c8-40cd-83c3-a9b3a6d5a940,0.0,2016-08-11T02:15Z[UTC]
db1ad8e3-e20a-401a-ae73-f2e6e679d802,0.0,2016-08-11T02:30Z[UTC]
1f0ec0c2-0965-4ff5-9a9d-3a6d71b4538e,0.0,2016-08-11T02:45Z[UTC]
962e7a70-e7f9-4d0a-8d19-20ca10ba4c9c,0.0,2016-08-11T03:00Z[UTC]
fc98966e-af9a-4b43-ae5d-bf89cd80baf3,0.0,2016-08-11T03:15Z[UTC]
036371b1-7d07-4d61-bd6e-062cb68073a5,0.0,2016-08-11T03:30Z[UTC]
8c3f494a-f862-44d8-9d2e-dc0abe55ef72,0.0,2016-08-11T03:45Z[UTC]
2b524ec5-bded-49c8-9569-d87b574c006b,0.0,2016-08-11T04:00Z[UTC]
14a0a7ef-04bb-47ac-9181-f5cabb34a8b2,0.0,2016-08-11T04:15Z[UTC]
8ce327e4-24c3-43da-b5e7-4ccf40e4cbcb,0.0,2016-08-11T04:30Z[UTC]
1cdf52f7-7036-43f0-ac7e-948e233c8d03,0.0,2016-08-11T04:45Z[UTC]
69e865b3-ee16-4fe4-bfcd-de6123a2ac56,0.0,2016-08-11T05:00Z[UTC]
d57a111a-f79b-4bca-afb0-5fc2262a6ac7,0.0,2016-08-11T05:15Z[UTC]
9cf7e131-5190-4505-bddb-9dba202562ec,0.0,2016-08-11T05:30Z[UTC]
7321d30f-945b-40be-9d16-5970947da49e,0.0,2016-08-11T05:45Z[UTC]
4b2f1daa-5101-48da-9192-2e65a58eb1a8,0.0,2016-08-11T06:00Z[UTC]
5a6ae6be-5b33-4102-8c9b-7ea906eb17fa,0.0,2016-08-11T06:15Z[UTC]
45ae8afc-f456-47a9-8464-26ca4370a3b8,0.0,2016-08-11T06:30Z[UTC]
ebb50f4c-7240-4e0f-bb87-e7f3aab9f080,0.0,2016-08-11T06:45Z[UTC]
f6eff41a-8ce3-46d4-90c0-10c85ca0d1f8,0.0,2016-08-11T07:00Z[UTC]
c0f8dfb5-156e-414b-b9bd-ee462b4021e0,0.0,2016-08-11T07:15Z[UTC]
1507d6c6-835f-49d6-a08e-4d8fd5fe2354,0.0,2016-08-11T07:30Z[UTC]
b7f48cff-285f-4847-b468-79bb3144edf9,0.0,2016-08-11T07:45Z[UTC]
127590a3-a0df-4386-9c4d-1e322881e6b4,0.0,2016-08-11T08:00Z[UTC]
4cdd14be-6941-4a10-945f-9c56735d5a9e,-1.14329178,2016-08-11T08:15Z[UTC]
5caf64ff-5b03-44fb-9fb6-1be2919d7198,-2.28658845,2016-08-11T08:30Z[UTC]
c83513a2-dc00-4012-8ab7-166da8b88bc3,-3.42988023,2016-08-11T08:45Z[UTC]
9be6004a-48f3-4b41-9e43-688df48edafc,-4.57317201,2016-08-11T09:00Z[UTC]
bf507c91-3bae-4566-b742-ac997ce1ec97,-6.3428679,2016-08-11T09:15Z[UTC]
7276530b-c214-4f2f-b9af-abbb3016288d,-8.11251,2016-08-11T09:30Z[UTC]
81de6aef-4cf5-498b-bcad-ae10ed499ea1,-9.882201,2016-08-11T09:45Z[UTC]
114173a1-5429-4eba-b8a2-736f16ff197e,-11.6518431,2016-08-11T10:00Z[UTC]
7f29284f-6da8-4f50-b4ba-6fff9e47e816,-13.2405552,2016-08-11T10:15Z[UTC]
02f3cce8-c8a5-4bac-a6d8-7e6e303b9a63,-14.8292184,2016-08-11T10:30Z[UTC]
0ebbd29a-65a9-48f6-b6fd-45c6e4a15bf8,-16.4178816,2016-08-11T10:45Z[UTC]
b783fedf-9572-4d75-8baa-01f3bb8547a1,-18.0065448,2016-08-11T11:00Z[UTC]
d1e011c0-e902-4179-962f-92b5cb296429,-18.9794592,2016-08-11T11:15Z[UTC]
6cc372f5-e3ee-4777-9433-37d162223132,-19.9524225,2016-08-11T11:30Z[UTC]
774eb32d-f051-4026-b352-0f5aa3908a4d,-20.9253858,2016-08-11T11:45Z[UTC]
7fcfcf24-ea55-4f61-9298-0196c5a7cc75,-21.8983002,2016-08-11T12:00Z[UTC]
7b3c2f40-0284-4a62-9c19-b55a0e150d20,-21.3860727,2016-08-11T12:15Z[UTC]
de1a1dc3-f157-4bbe-a54a-e8b26b431e92,-20.8738452,2016-08-11T12:30Z[UTC]
e099b82c-ceb5-42f9-91d3-05f1d185b442,-20.3615688,2016-08-11T12:45Z[UTC]
335e1860-ae91-406d-a596-c0712b9f4090,-19.8493413,2016-08-11T13:00Z[UTC]
a60179bd-af72-4e9c-8bff-4698aec18dd9,-20.6962404,2016-08-11T13:15Z[UTC]
a8b57e6c-dfc1-4262-9cb4-6df9e962cb6d,-21.5430906,2016-08-11T13:30Z[UTC]
f60177ea-fdc9-41dd-bee6-f2ef643a56da,-22.3899897,2016-08-11T13:45Z[UTC]
13ace346-309b-4319-8fd9-a818adcb7733,-23.2368399,2016-08-11T14:00Z[UTC]
b1958e0d-631c-4e0c-9fa6-4d6f8bad2bd1,-22.9384032,2016-08-11T14:15Z[UTC]
6be80c05-81f8-43a4-8970-31d648896d07,-22.6399665,2016-08-11T14:30Z[UTC]
d7599863-2d72-4104-9181-369bae5d95f8,-22.3415787,2016-08-11T14:45Z[UTC]
3de3ae12-9686-4d86-8e0d-8816ec4942a3,-22.043142,2016-08-11T15:00Z[UTC]
d5cf64eb-82bf-455b-b018-1ca02879d43e,-19.0276257,2016-08-11T15:15Z[UTC]
8f10d824-ce5e-4c0c-aee6-73ea90b6762c,-16.0121583,2016-08-11T15:30Z[UTC]
8f379377-8641-49a0-bac7-4c519026f6d4,-12.996642,2016-08-11T15:45Z[UTC]
1906b62d-d37c-45ce-af87-3c9c37e6efaf,-9.9811746,2016-08-11T16:00Z[UTC]
84124900-8493-4490-b86e-c849699954e8,-9.7613691,2016-08-11T16:15Z[UTC]
63e2fb49-4b66-4502-b250-a5cb4bb09c04,-9.5415636,2016-08-11T16:30Z[UTC]
e9b6e758-4c46-4ac8-bb57-9dbeaa142de6,-9.3217581,2016-08-11T16:45Z[UTC]
0c20fb70-a781-480a-8788-0a2fe3c3e156,-9.1019526,2016-08-11T17:00Z[UTC]
0c0dfa34-b01e-43d7-a096-7fb0c3fbbbef,-9.1024416,2016-08-11T17:15Z[UTC]
c3ada65c-3252-4003-bf9f-9d43e1d748b3,-9.1029306,2016-08-11T17:30Z[UTC]
f98bbc97-76ac-4cde-91e0-d26e31c1414a,-9.1034196,2016-08-11T17:45Z[UTC]
b48f51fe-0d74-4f78-bbc2-ab74fe4c3e03,-9.1039575,2016-08-11T18:00Z[UTC]
4895d620-424f-4bd2-84e1-8c9dd9e4b2fd,-6.8279559,2016-08-11T18:15Z[UTC]
ed74f480-ca3e-4cd2-9f61-3c132bf0cd8f,-4.55196897,2016-08-11T18:30Z[UTC]
7c92cd85-7368-4fc7-89e5-e80609950e2e,-2.27598693,2016-08-11T18:45Z[UTC]
2585c09f-a6fa-41af-98ad-35b070a23286,0.0,2016-08-11T19:00Z[UTC]
ef384568-6f89-4ba9-999a-f96c86c5f524,0.0,2016-08-11T19:15Z[UTC]
8f5dfa68-663a-4d1a-ad34-c1c280828f4a,0.0,2016-08-11T19:30Z[UTC]
8a8f74ba-6e89-4148-b2db-706e6e1e1b79,0.0,2016-08-11T19:45Z[UTC]
7d3bd864-0107-4596-9cf8-af6f7b99c3da,0.0,2016-08-11T20:00Z[UTC]
2c6c6672-aba4-4ba1-a323-44a9e1428516,0.0,2016-08-11T20:15Z[UTC]
f4124c0b-3f20-4941-a644-a375fd8bdeac,0.0,2016-08-11T20:30Z[UTC]
33ff4661-f7f5-4c06-823d-69fde2c3aeb4,0.0,2016-08-11T20:45Z[UTC]
9873a68a-05e8-4c91-b3ac-bdd6bfddc102,0.0,2016-08-11T21:00Z[UTC]
30838e71-af23-43ac-adb8-671e6d6a3405,0.0,2016-08-11T21:15Z[UTC]
af86fcec-7f27-49fd-a36f-b5bb2c1185a7,0.0,2016-08-11T21:30Z[UTC]
89912976-f2fd-4356-815b-e0d35765a068,0.0,2016-08-11T21:45Z[UTC]
b2d3563e-2861-486b-b4f8-d45da8c9f6e5,0.0,2016-08-11T22:00Z[UTC]
46d3bf93-6889-4f42-9bc8-93c08fdd4ebc,0.0,2016-08-11T22:15Z[UTC]
55f3701d-e140-4cb3-8643-f68b04327b17,0.0,2016-08-11T22:30Z[UTC]
fcf34b52-9f8a-4fca-b474-71c4b3bf3644,0.0,2016-08-11T22:45Z[UTC]
efadc250-32ed-4153-8231-108d85cf957b,0.0,2016-08-11T23:00Z[UTC]
d6eefdf7-e29f-494f-a7b1-8ead2d2dd30f,0.0,2016-08-11T23:15Z[UTC]
d6b9bc0b-6609-455f-be8c-7a9767a4294a,0.0,2016-08-11T23:30Z[UTC]
00445fb3-ecf1-42bc-831c-c42881182e90,0.0,2016-08-11T23:45Z[UTC]
20b1a76e-76fb-4657-a03f-d2706590c4bb,0.0,2016-08-12T00:00Z[UTC]
109c6e58-3ab9-462a-af63-7f1b5a0bf41a,0.0,2016-08-12T00:15Z[UTC]
81b614ac-8a4f-4801-8d3d-8cca70cada28,0.0,2016-08-12T00:30Z[UTC]
11b95587-e7c8-4966-a8a7-89cf2bfd86e7,0.0,2016-08-12T00:45Z[UTC]
d6ce3bf7-1694-4395-97af-aec57e081b7e,0.0,2016-08-12T01:00Z[UTC]
4e13d11e-538e-45e7-aa6d-9a6df8af94eb,0.0,2016-08-12T01:15Z[UTC]
670040af-9b90-4679-beff-32fea8a43354,0.0,2016-08-12T01:30Z[UTC]
b562f6d6-25ca-45af-973b-71bd388320ee,0.0,2016-08-12T01:45Z[UTC]
f3257736-2f25-4033-9ce6-6bde76231e67,0.0,2016-08-12T02:00Z[UTC]
aecb941b-a63b-4a40-8078-cac40dfdb122,0.0,2016-08-12T02:15Z[UTC]
b54943db-3ac9-41bc-a9e0-919756e2253c,0.0,2016-08-12T02:30Z[UTC]
23c46976-26e1-4fc6-873e-fb87d9d421c8,0.0,2016-08-12T02:45Z[UTC]
663a2115-fecf-49ea-8d12-de5df4271a96,0.0,2016-08-12T03:00Z[UTC]
beb8f620-c561-4969-96ed-debd2863825d,0.0,2016-08-12T03:15Z[UTC]
11a491e1-24f5-4019-af4c-1094792635c4,0.0,2016-08-12T03:30Z[UTC]
3fa63f2f-e0d9-42bc-82e9-e671b3bacfd2,0.0,2016-08-12T03:45Z[UTC]
43f7eab6-c8e0-4fa7-b725-da02a088e84a,0.0,2016-08-12T04:00Z[UTC]
84cdee26-09a6-4570-bc31-d9b72ca87500,0.0,2016-08-12T04:15Z[UTC]
6cf27751-58f2-4e1f-8fd9-64661c5cd31d,0.0,2016-08-12T04:30Z[UTC]
3fb976d7-8b19-4553-a379-210c7a3c83e4,0.0,2016-08-12T04:45Z[UTC]
92428aa5-fac6-49dc-8a86-9fc048b2f801,0.0,2016-08-12T05:00Z[UTC]
ea0aa3c0-cd19-4ab5-ab86-b6b5ef097b3d,0.0,2016-08-12T05:15Z[UTC]
792e9fa8-8691-41cd-a35e-212731ad0598,0.0,2016-08-12T05:30Z[UTC]
1dd19cf3-db83-42a5-bf6f-4ca807f91ff4,0.0,2016-08-12T05:45Z[UTC]
4b033945-3844-459c-b6e2-392414badfe5,0.0,2016-08-12T06:00Z[UTC]
4f72c012-9c6f-4b15-a885-f934bbebed0a,0.0,2016-08-12T06:15Z[UTC]
6063ca90-d4ce-46b4-ac8a-32218cfe4761,0.0,2016-08-12T06:30Z[UTC]
991aab86-88b0-4790-8166-540e45f2f7ad,0.0,2016-08-12T06:45Z[UTC]
7ced47d3-1ec8-43a4-8d92-2dc459bb18c1,0.0,2016-08-12T07:00Z[UTC]
c05b683b-ad4b-4bb1-9b12-630725da155c,0.0,2016-08-12T07:15Z[UTC]
bd81bd71-c3f4-4011-b0dd-1075db729635,0.0,2016-08-12T07:30Z[UTC]
2a3d7f12-f8bb-4b8d-91af-8547613aac68,0.0,2016-08-12T07:45Z[UTC]
a2fe3fab-d864-4a4b-a219-c4742ff29a3c,0.0,2016-08-12T08:00Z[UTC]
f00004b4-4c88-4f6f-b8dc-fd0e3e1cf0a3,-1.17190317,2016-08-12T08:15Z[UTC]
8ae1ee97-87db-405e-bef9-abc5e165b7e5,-2.34380145,2016-08-12T08:30Z[UTC]
a8aad05e-49a2-435b-b3a5-aa0f1a13ceca,-3.51570462,2016-08-12T08:45Z[UTC]
b0d9a089-717a-4eae-8187-f5a8b1a78ee5,-4.68760779,2016-08-12T09:00Z[UTC]
f67bf552-e169-4f2b-83a0-0742d2ad51e5,-6.6634074,2016-08-12T09:15Z[UTC]
38a145f7-59ed-4881-89f0-ff2256c7d581,-8.639163,2016-08-12T09:30Z[UTC]
e0905648-7729-4a81-8053-f3e4bc0f0688,-10.6149675,2016-08-12T09:45Z[UTC]
